FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
240220;1800;6;;;
240220;1900;7;;;
240220;2000;8;;;
240220;2100;10;;;
240220;2200;8;;;
240220;2300;7;;;
240221;0000;5;;;
240221;0100;7;;;
240221;0200;8;;;
240221;0300;6;;;
240221;0400;6;;;
240221;0500;9;;;
240221;0600;8;;;
240221;0700;18;;;
240221;0800;33;;;
240221;0900;25;;;
240221;1000;23;;;
240221;1100;13;;;
240221;1200;12;;;
240221;1300;13;;;
240221;1400;12;;;
240221;1500;7;;;
240221;1600;6;;;
240221;1700;7;;;
240221;1800;7;;;
240221;1900;8;;;
240221;2000;5;;;
240221;2100;2;;;
240221;2200;3;;;
240221;2300;2;;;
240222;0000;4;;;
240222;0100;5;;;
240222;0200;4;;;
240222;0300;4;;;
240222;0400;6;;;
240222;0500;5;;;
240222;0600;8;;;
240222;0700;12;;;
240222;0800;8;;;
240222;0900;12;;;
240222;1000;10;;;
240222;1100;6;;;
240222;1200;4;;;
240222;1300;4;;;
240222;1400;3;;;
240222;1500;2;;;
240222;1600;2;;;
240222;1700;1;;;
240222;1800;1;;;
240222;1900;2;;;
240222;2000;5;;;
240222;2100;6;;;
240222;2200;4;;;
240222;2300;4;;;
240223;0000;7;;;
240223;0100;6;;;
240223;0200;8;;;
240223;0300;7;;;
240223;0400;6;;;
240223;0500;11;;;
240223;0600;11;;;
240223;0700;19;;;
240223;0800;15;;;
240223;0900;14;;;
240223;1000;11;;;
240223;1100;8;;;
240223;1200;12;;;
240223;1300;9;;;
240223;1400;9;;;
240223;1500;7;;;
240223;1600;7;;;
240223;1700;7;;;
240223;1800;10;;;
240223;1900;7;;;
240223;2000;7;;;
240223;2100;9;;;
240223;2200;9;;;
240223;2300;10;;;
240224;0000;7;;;
240224;0100;9;;;
240224;0200;9;;;
240224;0300;7;;;
240224;0400;7;;;
240224;0500;6;;;
240224;0600;6;;;
240224;0700;10;;;
240224;0800;12;;;
240224;0900;8;;;
240224;1000;9;;;
240224;1100;9;;;
240224;1200;8;;;
240224;1300;8;;;
240224;1400;7;;;
240224;1500;4;;;
240224;1600;3;;;
240224;1700;6;;;
240224;1800;12;;;
240224;1900;9;;;
240224;2000;9;;;
240224;2100;10;;;
240224;2200;10;;;
240224;2300;7;;;
240225;0000;8;;;
240225;0100;9;;;
240225;0200;11;;;
240225;0300;8;;;
240225;0400;14;;;
240225;0500;9;;;
240225;0600;14;;;
240225;0700;15;;;
240225;0800;14;;;
240225;0900;12;;;
240225;1000;13;;;
240225;1100;10;;;
240225;1200;8;;;
240225;1300;7;;;
240225;1400;9;;;
240225;1500;10;;;
240225;1600;7;;;
240225;1700;11;;;
240225;1800;11;;;
240225;1900;16;;;
240225;2000;12;;;
240225;2100;9;;;
240225;2200;7;;;
240225;2300;10;;;
240226;0000;12;;;
240226;0100;11;;;
240226;0200;10;;;
240226;0300;11;;;
240226;0400;10;;;
240226;0500;8;;;
240226;0600;8;;;
240226;0700;13;;;
240226;0800;19;;;
240226;0900;27;;;
240226;1000;20;;;
240226;1100;23;;;
240226;1200;17;;;
240226;1300;14;;;
240226;1400;11;;;
240226;1500;12;;;
240226;1600;10;;;
240226;1700;11;;;
240226;1800;10;;;
240226;1900;11;;;
240226;2000;9;;;
240226;2100;11;;;
240226;2200;11;;;
240226;2300;16;;;
240227;0000;10;;;
240227;0100;12;;;
240227;0200;8;;;
240227;0300;11;;;
240227;0400;6;;;
240227;0500;5;;;
240227;0600;9;;;
240227;0700;15;;;
240227;0800;12;;;
240227;0900;8;;;
240227;1000;13;;;
240227;1100;16;;;
240227;1200;7;;;
240227;1300;10;;;
240227;1400;8;;;
240227;1500;8;;;
240227;1600;8;;;
240227;1700;6;;;
240227;1800;9;;;
240227;1900;9;;;
240227;2000;7;;;
240227;2100;10;;;
240227;2200;9;;;
240227;2300;8;;;
240228;0000;6;;;
240228;0100;14;;;
240228;0200;12;;;
240228;0300;15;;;
240228;0400;10;;;
240228;0500;22;;;
240228;0600;25;;;
240228;0700;28;;;
240228;0800;18;;;
240228;0900;10;;;
240228;1000;9;;;
240228;1100;14;;;
240228;1200;10;;;
240228;1300;;;;
240228;1400;;;;
240228;1500;;;;
240228;1600;;;;
240228;1700;7;;;
240228;1800;6;;;
240228;1900;7;;;
240228;2000;7;;;
240228;2100;11;;;
240228;2200;10;;;
240228;2300;12;;;
240229;0000;9;;;
240229;0100;10;;;
240229;0200;12;;;
240229;0300;9;;;
240229;0400;13;;;
240229;0500;21;;;
240229;0600;26;;;
240229;0700;24;;;
240229;0800;18;;;
240229;0900;17;;;
240229;1000;10;;;
240229;1100;7;;;
240229;1200;7;;;
240229;1300;9;;;
240229;1400;6;;;
240229;1500;9;;;
240229;1600;8;;;
240229;1700;6;;;
240229;1800;8;;;
240229;1900;7;;;
240229;2000;5;;;
240229;2100;6;;;
240229;2200;6;;;
240229;2300;8;;;
240301;0000;15;;;
240301;0100;9;;;
240301;0200;10;;;
240301;0300;10;;;
240301;0400;16;;;
240301;0500;9;;;
240301;0600;22;;;
240301;0700;24;;;
240301;0800;22;;;
240301;0900;12;;;
240301;1000;10;;;
240301;1100;10;;;
240301;1200;7;;;
240301;1300;6;;;
240301;1400;7;;;
240301;1500;6;;;
240301;1600;6;;;
240301;1700;8;;;
240301;1800;12;;;
240301;1900;18;;;
240301;2000;24;;;
240301;2100;11;;;
240301;2200;17;;;
240301;2300;16;;;
240302;0000;13;;;
240302;0100;12;;;
240302;0200;12;;;
240302;0300;11;;;
240302;0400;16;;;
240302;0500;16;;;
240302;0600;17;;;
240302;0700;15;;;
240302;0800;13;;;
240302;0900;15;;;
240302;1000;16;;;
240302;1100;14;;;
240302;1200;10;;;
240302;1300;13;;;
240302;1400;9;;;
240302;1500;6;;;
240302;1600;6;;;
240302;1700;10;;;
240302;1800;7;;;
240302;1900;10;;;
240302;2000;15;;;
240302;2100;13;;;
240302;2200;13;;;
240302;2300;11;;;
240303;0000;12;;;
240303;0100;14;;;
240303;0200;8;;;
240303;0300;4;;;
240303;0400;10;;;
240303;0500;10;;;
240303;0600;24;;;
240303;0700;22;;;
240303;0800;19;;;
240303;0900;9;;;
240303;1000;15;;;
240303;1100;14;;;
240303;1200;10;;;
240303;1300;6;;;
240303;1400;8;;;
240303;1500;7;;;
240303;1600;8;;;
240303;1700;9;;;
240303;1800;12;;;
240303;1900;14;;;
240303;2000;12;;;
240303;2100;12;;;
240303;2200;10;;;
240303;2300;15;;;
240304;0000;9;;;
240304;0100;14;;;
240304;0200;11;;;
240304;0300;12;;;
240304;0400;9;;;
240304;0500;10;;;
240304;0600;17;;;
240304;0700;30;;;
240304;0800;29;;;
240304;0900;22;;;
240304;1000;14;;;
240304;1100;14;;;
240304;1200;18;;;
240304;1300;12;;;
240304;1400;11;;;
240304;1500;12;;;
240304;1600;13;;;
240304;1700;16;;;
240304;1800;12;;;
240304;1900;13;;;
240304;2000;12;;;
240304;2100;11;;;
240304;2200;13;;;
240304;2300;10;;;
240305;0000;8;;;
240305;0100;7;;;
240305;0200;13;;;
240305;0300;11;;;
240305;0400;9;;;
240305;0500;15;;;
240305;0600;24;;;
240305;0700;36;;;
240305;0800;26;;;
240305;0900;20;;;
240305;1000;18;;;
240305;1100;19;;;
240305;1200;11;;;
240305;1300;7;;;
240305;1400;5;;;
240305;1500;8;;;
240305;1600;7;;;
240305;1700;4;;;
240305;1800;6;;;
240305;1900;17;;;
240305;2000;13;;;
240305;2100;12;;;
240305;2200;15;;;
240305;2300;15;;;
240306;0000;16;;;
240306;0100;12;;;
240306;0200;11;;;
240306;0300;15;;;
240306;0400;15;;;
240306;0500;15;;;
240306;0600;20;;;
240306;0700;23;;;
240306;0800;22;;;
240306;0900;26;;;
240306;1000;20;;;
240306;1100;19;;;
240306;1200;14;;;
240306;1300;14;;;
240306;1400;12;;;
240306;1500;10;;;
240306;1600;9;;;
240306;1700;12;;;
240306;1800;8;;;
240306;1900;9;;;
240306;2000;9;;;
240306;2100;9;;;
240306;2200;9;;;
240306;2300;7;;;
240307;0000;8;;;
240307;0100;11;;;
240307;0200;10;;;
240307;0300;12;;;
240307;0400;11;;;
240307;0500;12;;;
240307;0600;20;;;
240307;0700;19;;;
240307;0800;20;;;
240307;0900;27;;;
240307;1000;17;;;
240307;1100;16;;;
240307;1200;11;;;
240307;1300;14;;;
240307;1400;10;;;
240307;1500;13;;;
240307;1600;11;;;
240307;1700;7;;;
240307;1800;5;;;
240307;1900;3;;;
240307;2000;2;;;
240307;2100;3;;;
240307;2200;5;;;
240307;2300;8;;;
240308;0000;8;;;
240308;0100;6;;;
240308;0200;5;;;
240308;0300;5;;;
240308;0400;4;;;
240308;0500;10;;;
240308;0600;10;;;
240308;0700;10;;;
240308;0800;19;;;
240308;0900;12;;;
240308;1000;8;;;
240308;1100;7;;;
240308;1200;10;;;
240308;1300;6;;;
240308;1400;3;;;
240308;1500;4;;;
240308;1600;4;;;
240308;1700;4;;;
240308;1800;5;;;
240308;1900;4;;;
240308;2000;4;;;
240308;2100;5;;;
240308;2200;11;;;
240308;2300;17;;;
240309;0000;3;;;
240309;0100;7;;;
240309;0200;7;;;
240309;0300;5;;;
240309;0400;4;;;
240309;0500;9;;;
240309;0600;12;;;
240309;0700;27;;;
240309;0800;20;;;
240309;0900;14;;;
240309;1000;14;;;
240309;1100;13;;;
240309;1200;15;;;
240309;1300;13;;;
240309;1400;10;;;
240309;1500;7;;;
240309;1600;4;;;
240309;1700;5;;;
240309;1800;7;;;
240309;1900;7;;;
240309;2000;10;;;
240309;2100;15;;;
240309;2200;10;;;
240309;2300;16;;;
240310;0000;5;;;
240310;0100;16;;;
240310;0200;15;;;
240310;0300;13;;;
240310;0400;8;;;
240310;0500;10;;;
240310;0600;13;;;
240310;0700;12;;;
240310;0800;19;;;
240310;0900;14;;;
240310;1000;12;;;
240310;1100;11;;;
240310;1200;16;;;
240310;1300;11;;;
240310;1400;7;;;
240310;1500;10;;;
240310;1600;16;;;
240310;1700;16;;;
240310;1800;12;;;
240310;1900;10;;;
240310;2000;8;;;
240310;2100;10;;;
240310;2200;18;;;
240310;2300;16;;;
240311;0000;11;;;
240311;0100;14;;;
240311;0200;10;;;
240311;0300;16;;;
240311;0400;9;;;
240311;0500;11;;;
240311;0600;13;;;
240311;0700;16;;;
240311;0800;15;;;
240311;0900;16;;;
240311;1000;20;;;
240311;1100;20;;;
240311;1200;15;;;
240311;1300;13;;;
240311;1400;10;;;
240311;1500;9;;;
240311;1600;8;;;
240311;1700;9;;;
240311;1800;7;;;
240311;1900;5;;;
240311;2000;6;;;
240311;2100;5;;;
240311;2200;5;;;
240311;2300;4;;;
240312;0000;2;;;
240312;0100;4;;;
240312;0200;4;;;
240312;0300;5;;;
240312;0400;12;;;
240312;0500;7;;;
240312;0600;7;;;
240312;0700;12;;;
240312;0800;17;;;
240312;0900;10;;;
240312;1000;8;;;
240312;1100;;;;
240312;1200;;;;
240312;1300;;;;
240312;1400;;;;
240312;1500;;;;
240312;1600;;;;
240312;1700;;;;
240312;1800;;;;
240312;1900;;;;
240312;2000;;;;
240312;2100;;;;
240312;2200;;;;
240312;2300;;;;
240313;0000;;;;
240313;0100;;;;
240313;0200;;;;
240313;0300;;;;
240313;0400;;;;
240313;0500;;;;
240313;0600;;;;
240313;0700;;;;
240313;0800;;;;
240313;0900;;;;
240313;1000;;;;
240313;1100;;;;
240313;1200;;;;
240313;1300;;;;
240313;1400;;;;
240313;1500;;;;
240313;1600;;;;
240313;1700;;;;
240313;1800;;;;
240313;1900;;;;
240313;2000;;;;
240313;2100;;;;
240313;2200;;;;
240313;2300;;;;
240314;0000;;;;
240314;0100;;;;
240314;0200;;;;
240314;0300;;;;
240314;0400;;;;
240314;0500;;;;
240314;0600;;;;
240314;0700;;;;
240314;0800;;;;
240314;0900;;;;
240314;1000;;;;
240314;1100;;;;
240314;1200;;;;
240314;1300;;;;
240314;1400;;;;
240314;1500;;;;
240314;1600;;;;
240314;1700;;;;
240314;1800;;;;
240314;1900;;;;
240314;2000;;;;
240314;2100;;;;
240314;2200;;;;
240314;2300;;;;
240315;0000;;;;
240315;0100;;;;
240315;0200;;;;
240315;0300;;;;
240315;0400;;;;
240315;0500;;;;
240315;0600;;;;
240315;0700;;;;
240315;0800;;;;
240315;0900;;;;
240315;1000;;;;
240315;1100;;;;
240315;1200;;;;
240315;1300;;;;
240315;1400;;;;
240315;1500;;;;
240315;1600;11;;;
240315;1700;11;;;
240315;1800;14;;;
240315;1900;17;;;
240315;2000;19;;;
240315;2100;8;;;
240315;2200;15;;;
240315;2300;14;;;
240316;0000;17;;;
240316;0100;15;;;
240316;0200;13;;;
240316;0300;9;;;
240316;0400;11;;;
240316;0500;18;;;
240316;0600;25;;;
240316;0700;28;;;
240316;0800;27;;;
240316;0900;21;;;
240316;1000;20;;;
240316;1100;16;;;
240316;1200;11;;;
240316;1300;11;;;
240316;1400;10;;;
240316;1500;11;;;
240316;1600;8;;;
240316;1700;7;;;
240316;1800;8;;;
240316;1900;11;;;
240316;2000;16;;;
240316;2100;26;;;
240316;2200;17;;;
240316;2300;27;;;
240317;0000;23;;;
240317;0100;20;;;
240317;0200;24;;;
240317;0300;16;;;
240317;0400;19;;;
240317;0500;17;;;
240317;0600;29;;;
240317;0700;41;;;
240317;0800;27;;;
240317;0900;21;;;
240317;1000;13;;;
240317;1100;15;;;
240317;1200;10;;;
240317;1300;9;;;
240317;1400;9;;;
240317;1500;5;;;
240317;1600;5;;;
240317;1700;8;;;
240317;1800;8;;;
240317;1900;10;;;
240317;2000;10;;;
240317;2100;13;;;
240317;2200;17;;;
240317;2300;17;;;
240318;0000;19;;;
240318;0100;15;;;
240318;0200;14;;;
240318;0300;16;;;
240318;0400;13;;;
240318;0500;25;;;
240318;0600;43;;;
240318;0700;47;;;
240318;0800;43;;;
240318;0900;29;;;
240318;1000;25;;;
240318;1100;17;;;
240318;1200;10;;;
240318;1300;12;;;
240318;1400;13;;;
240318;1500;10;;;
240318;1600;10;;;
240318;1700;7;;;
240318;1800;7;;;
240318;1900;15;;;
240318;2000;17;;;
240318;2100;13;;;
240318;2200;19;;;
240318;2300;18;;;
240319;0000;20;;;
240319;0100;18;;;
240319;0200;17;;;
240319;0300;19;;;
240319;0400;23;;;
240319;0500;20;;;
240319;0600;33;;;
240319;0700;53;;;
240319;0800;41;;;
240319;0900;17;;;
240319;1000;10;;;
240319;1100;15;;;
240319;1200;12;;;
240319;1300;13;;;
240319;1400;17;;;
240319;1500;14;;;
240319;1600;14;;;
240319;1700;17;;;
240319;1800;16;;;
240319;1900;14;;;
240319;2000;12;;;
240319;2100;12;;;
240319;2200;12;;;
240319;2300;8;;;
240320;0000;8;;;
240320;0100;6;;;
240320;0200;9;;;
240320;0300;12;;;
240320;0400;8;;;
240320;0500;7;;;
240320;0600;10;;;
240320;0700;12;;;
240320;0800;16;;;
240320;0900;16;;;
240320;1000;14;;;
240320;1100;12;;;
240320;1200;16;;;
240320;1300;10;;;
240320;1400;11;;;
240320;1500;11;;;
240320;1600;19;;;
240320;1700;13;;;
240320;1800;13;;;
240320;1900;9;;;
240320;2000;12;;;
240320;2100;13;;;
240320;2200;13;;;
240320;2300;17;;;
240321;0000;10;;;
240321;0100;17;;;
240321;0200;14;;;
240321;0300;20;;;
240321;0400;16;;;
240321;0500;23;;;
240321;0600;25;;;
240321;0700;38;;;
240321;0800;30;;;
240321;0900;27;;;
240321;1000;30;;;
240321;1100;26;;;
240321;1200;18;;;
240321;1300;17;;;
240321;1400;11;;;
240321;1500;15;;;
240321;1600;13;;;
240321;1700;10;;;
240321;1800;8;;;
240321;1900;8;;;
240321;2000;11;;;
240321;2100;11;;;
240321;2200;14;;;
240321;2300;25;;;
240322;0000;11;;;
240322;0100;10;;;
240322;0200;11;;;
240322;0300;12;;;
240322;0400;13;;;
240322;0500;23;;;
240322;0600;29;;;
240322;0700;42;;;
240322;0800;40;;;
240322;0900;15;;;
240322;1000;15;;;
240322;1100;19;;;
240322;1200;10;;;
240322;1300;11;;;
240322;1400;8;;;
240322;1500;7;;;
240322;1600;8;;;
240322;1700;8;;;
240322;1800;11;;;
240322;1900;7;;;
240322;2000;8;;;
240322;2100;7;;;
240322;2200;7;;;
240322;2300;8;;;
240323;0000;8;;;
240323;0100;10;;;
240323;0200;8;;;
240323;0300;9;;;
240323;0400;6;;;
240323;0500;9;;;
240323;0600;16;;;
240323;0700;10;;;
240323;0800;11;;;
240323;0900;11;;;
240323;1000;11;;;
240323;1100;19;;;
240323;1200;8;;;
240323;1300;7;;;
240323;1400;7;;;
240323;1500;6;;;
240323;1600;6;;;
240323;1700;3;;;
240323;1800;4;;;
240323;1900;7;;;
240323;2000;19;;;
240323;2100;15;;;
240323;2200;15;;;
240323;2300;15;;;
240324;0000;12;;;
240324;0100;8;;;
240324;0200;8;;;
240324;0300;12;;;
240324;0400;10;;;
240324;0500;12;;;
240324;0600;17;;;
240324;0700;19;;;
240324;0800;22;;;
240324;0900;16;;;
240324;1000;12;;;
240324;1100;12;;;
240324;1200;16;;;
240324;1300;3;;;
240324;1400;5;;;
240324;1500;10;;;
240324;1600;8;;;
240324;1700;9;;;
240324;1800;9;;;
240324;1900;6;;;
240324;2000;8;;;
240324;2100;13;;;
240324;2200;7;;;
240324;2300;8;;;
240325;0000;10;;;
240325;0100;10;;;
240325;0200;9;;;
240325;0300;8;;;
240325;0400;15;;;
240325;0500;9;;;
240325;0600;15;;;
240325;0700;28;;;
240325;0800;13;;;
240325;0900;13;;;
240325;1000;17;;;
240325;1100;9;;;
240325;1200;8;;;
240325;1300;5;;;
240325;1400;5;;;
240325;1500;10;;;
240325;1600;12;;;
240325;1700;11;;;
240325;1800;10;;;
240325;1900;9;;;
240325;2000;10;;;
240325;2100;10;;;
240325;2200;13;;;
240325;2300;10;;;
240326;0000;8;;;
240326;0100;8;;;
240326;0200;15;;;
240326;0300;13;;;
240326;0400;13;;;
240326;0500;17;;;
240326;0600;23;;;
240326;0700;21;;;
240326;0800;32;;;
240326;0900;24;;;
240326;1000;20;;;
240326;1100;20;;;
240326;1200;13;;;
240326;1300;15;;;
240326;1400;14;;;
240326;1500;12;;;
240326;1600;11;;;
240326;1700;11;;;
240326;1800;9;;;
240326;1900;12;;;
240326;2000;16;;;
240326;2100;17;;;
240326;2200;15;;;
240326;2300;13;;;
240327;0000;14;;;
240327;0100;14;;;
240327;0200;15;;;
240327;0300;13;;;
240327;0400;18;;;
240327;0500;18;;;
240327;0600;26;;;
240327;0700;38;;;
240327;0800;31;;;
240327;0900;29;;;
240327;1000;15;;;
240327;1100;12;;;
240327;1200;9;;;
240327;1300;13;;;
240327;1400;10;;;
240327;1500;7;;;
240327;1600;7;;;
240327;1700;8;;;
240327;1800;9;;;
240327;1900;15;;;
240327;2000;12;;;
240327;2100;14;;;
240327;2200;10;;;
240327;2300;16;;;
240328;0000;9;;;
240328;0100;15;;;
240328;0200;11;;;
240328;0300;14;;;
240328;0400;18;;;
240328;0500;19;;;
240328;0600;27;;;
240328;0700;46;;;
240328;0800;41;;;
240328;0900;29;;;
240328;1000;23;;;
240328;1100;16;;;
240328;1200;16;;;
240328;1300;11;;;
240328;1400;13;;;
240328;1500;12;;;
240328;1600;10;;;
240328;1700;9;;;
240328;1800;13;;;
240328;1900;11;;;
240328;2000;18;;;
240328;2100;18;;;
240328;2200;23;;;
240328;2300;25;;;
240329;0000;25;;;
240329;0100;22;;;
240329;0200;24;;;
240329;0300;27;;;
240329;0400;30;;;
240329;0500;27;;;
240329;0600;32;;;
240329;0700;36;;;
240329;0800;42;;;
240329;0900;39;;;
240329;1000;21;;;
240329;1100;20;;;
240329;1200;18;;;
240329;1300;15;;;
240329;1400;17;;;
240329;1500;17;;;
240329;1600;14;;;
240329;1700;21;;;
240329;1800;17;;;
240329;1900;22;;;
240329;2000;35;;;
240329;2100;28;;;
240329;2200;17;;;
240329;2300;29;;;
240330;0000;26;;;
240330;0100;28;;;
240330;0200;30;;;
240330;0300;32;;;
240330;0400;27;;;
240330;0500;44;;;
240330;0600;35;;;
240330;0700;34;;;
240330;0800;35;;;
240330;0900;39;;;
240330;1000;27;;;
240330;1100;20;;;
240330;1200;19;;;
240330;1300;19;;;
240330;1400;15;;;
240330;1500;12;;;
240330;1600;13;;;
240330;1700;10;;;
240330;1800;6;;;
240330;1900;11;;;
240330;2000;11;;;
240330;2100;11;;;
240330;2200;8;;;
240330;2300;11;;;
240331;0000;11;;;
240331;0100;9;;;
240331;0200;9;;;
240331;0300;16;;;
240331;0400;10;;;
240331;0500;17;;;
240331;0600;16;;;
240331;0700;28;;;
240331;0800;28;;;
240331;0900;14;;;
240331;1000;18;;;
240331;1100;9;;;
240331;1200;9;;;
240331;1300;8;;;
240331;1400;8;;;
240331;1500;6;;;
240331;1600;4;;;
240331;1700;5;;;
240331;1800;17;;;
240331;1900;13;;;
240331;2000;10;;;
240331;2100;9;;;
240331;2200;11;;;
240331;2300;7;;;
240401;0000;5;;;
240401;0100;8;;;
240401;0200;6;;;
240401;0300;9;;;
240401;0400;6;;;
240401;0500;10;;;
240401;0600;10;;;
240401;0700;14;;;
240401;0800;16;;;
240401;0900;15;;;
240401;1000;12;;;
240401;1100;9;;;
240401;1200;10;;;
240401;1300;11;;;
240401;1400;11;;;
240401;1500;10;;;
240401;1600;6;;;
240401;1700;8;;;
240401;1800;8;;;
240401;1900;9;;;
240401;2000;10;;;
240401;2100;10;;;
240401;2200;10;;;
240401;2300;19;;;
240402;0000;15;;;
240402;0100;14;;;
240402;0200;15;;;
240402;0300;14;;;
240402;0400;20;;;
240402;0500;30;;;
240402;0600;30;;;
240402;0700;35;;;
240402;0800;45;;;
240402;0900;23;;;
240402;1000;11;;;
240402;1100;14;;;
240402;1200;11;;;
240402;1300;9;;;
240402;1400;7;;;
240402;1500;14;;;
240402;1600;9;;;
240402;1700;9;;;
240402;1800;16;;;
240402;1900;18;;;
240402;2000;16;;;
240402;2100;17;;;
240402;2200;6;;;
240402;2300;7;;;
240403;0000;8;;;
240403;0100;5;;;
240403;0200;6;;;
240403;0300;2;;;
240403;0400;13;;;
240403;0500;25;;;
240403;0600;10;;;
240403;0700;;;;
240403;0800;12;;;
240403;0900;11;;;
240403;1000;19;;;
240403;1100;16;;;
240403;1200;11;;;
240403;1300;16;;;
240403;1400;14;;;
240403;1500;15;;;
240403;1600;17;;;
240403;1700;14;;;
240403;1800;19;;;
240403;1900;23;;;
240403;2000;14;;;
240403;2100;21;;;
240403;2200;21;;;
240403;2300;11;;;
240404;0000;14;;;
240404;0100;16;;;
240404;0200;15;;;
240404;0300;18;;;
240404;0400;14;;;
240404;0500;21;;;
240404;0600;42;;;
240404;0700;41;;;
240404;0800;32;;;
240404;0900;29;;;
240404;1000;26;;;
240404;1100;19;;;
240404;1200;18;;;
240404;1300;15;;;
240404;1400;14;;;
240404;1500;12;;;
240404;1600;13;;;
240404;1700;9;;;
240404;1800;9;;;
240404;1900;11;;;
240404;2000;1;;;
240404;2100;2;;;
240404;2200;15;;;
240404;2300;13;;;
240405;0000;8;;;
240405;0100;13;;;
240405;0200;7;;;
240405;0300;9;;;
240405;0400;12;;;
240405;0500;14;;;
240405;0600;27;;;
240405;0700;36;;;
240405;0800;;;;
240405;0900;;;;
240405;1000;;;;
240405;1100;;;;
240405;1200;;;;
240405;1300;;;;
240405;1400;;;;
240405;1500;;;;
240405;1600;;;;
240405;1700;;;;
240405;1800;;;;
240405;1900;;;;
240405;2000;;;;
240405;2100;;;;
240405;2200;;;;
240405;2300;;;;
240406;0000;;;;
240406;0100;;;;
240406;0200;;;;
240406;0300;;;;
240406;0400;;;;
240406;0500;;;;
240406;0600;;;;
240406;0700;;;;
240406;0800;;;;
240406;0900;;;;
240406;1000;;;;
240406;1100;;;;
240406;1200;;;;
240406;1300;;;;
240406;1400;;;;
240406;1500;;;;
240406;1600;;;;
240406;1700;;;;
240406;1800;;;;
240406;1900;;;;
240406;2000;;;;
240406;2100;;;;
240406;2200;;;;
240406;2300;;;;
240407;0000;;;;
240407;0100;;;;
240407;0200;;;;
240407;0300;;;;
240407;0400;;;;
240407;0500;;;;
240407;0600;;;;
240407;0700;;;;
240407;0800;;;;
240407;0900;;;;
240407;1000;;;;
240407;1100;;;;
240407;1200;;;;
240407;1300;;;;
240407;1400;;;;
240407;1500;;;;
240407;1600;;;;
240407;1700;;;;
240407;1800;;;;
240407;1900;;;;
240407;2000;;;;
240407;2100;;;;
240407;2200;;;;
240407;2300;;;;
240408;0000;;;;
240408;0100;;;;
240408;0200;;;;
240408;0300;;;;
240408;0400;;;;
240408;0500;;;;
240408;0600;;;;
240408;0700;;;;
240408;0800;;;;
240408;0900;;;;
240408;1000;;;;
240408;1100;;;;
240408;1200;;;;
240408;1300;;;;
240408;1400;;;;
240408;1500;;;;
240408;1600;;;;
240408;1700;;;;
240408;1800;;;;
240408;1900;;;;
240408;2000;;;;
240408;2100;;;;
240408;2200;;;;
240408;2300;;;;
240409;0000;;;;
240409;0100;;;;
240409;0200;;;;
240409;0300;;;;
240409;0400;;;;
240409;0500;;;;
240409;0600;;;;
240409;0700;;;;
240409;0800;;;;
240409;0900;;;;
240409;1000;;;;
240409;1100;;;;
240409;1200;;;;
240409;1300;;;;
240409;1400;;;;
240409;1500;;;;
240409;1600;;;;
240409;1700;;;;
240409;1800;;;;
240409;1900;;;;
240409;2000;;;;
240409;2100;;;;
240409;2200;;;;
240409;2300;;;;
240410;0000;;;;
240410;0100;;;;
240410;0200;;;;
240410;0300;;;;
240410;0400;;;;
240410;0500;;;;
240410;0600;;;;
240410;0700;;;;
240410;0800;;;;
240410;0900;;;;
240410;1000;;;;
240410;1100;;;;
240410;1200;;;;
240410;1300;;;;
240410;1400;;;;
240410;1500;;;;
240410;1600;;;;
240410;1700;;;;
240410;1800;;;;
240410;1900;;;;
240410;2000;;;;
240410;2100;;;;
240410;2200;;;;
240410;2300;;;;
240411;0000;;;;
240411;0100;;;;
240411;0200;;;;
240411;0300;;;;
240411;0400;;;;
240411;0500;;;;
240411;0600;;;;
240411;0700;;;;
240411;0800;;;;
240411;0900;;;;
240411;1000;;;;
240411;1100;;;;
240411;1200;;;;
240411;1300;;;;
240411;1400;;;;
240411;1500;;;;
240411;1600;;;;
240411;1700;;;;
240411;1800;;;;
240411;1900;;;;
240411;2000;;;;
240411;2100;;;;
240411;2200;;;;
240411;2300;;;;
240412;0000;;;;
240412;0100;;;;
240412;0200;;;;
240412;0300;;;;
240412;0400;;;;
240412;0500;;;;
240412;0600;;;;
240412;0700;;;;
240412;0800;;;;
240412;0900;;;;
240412;1000;;;;
240412;1100;;;;
240412;1200;;;;
240412;1300;;;;
240412;1400;13;;;
240412;1500;16;;;
240412;1600;11;;;
240412;1700;11;;;
240412;1800;19;;;
240412;1900;25;;;
240412;2000;25;;;
240412;2100;26;;;
240412;2200;23;;;
240412;2300;21;;;
240413;0000;19;;;
240413;0100;12;;;
240413;0200;8;;;
240413;0300;5;;;
240413;0400;6;;;
240413;0500;14;;;
240413;0600;15;;;
240413;0700;30;;;
240413;0800;22;;;
240413;0900;26;;;
240413;1000;27;;;
240413;1100;14;;;
240413;1200;11;;;
240413;1300;13;;;
240413;1400;11;;;
240413;1500;14;;;
240413;1600;15;;;
240413;1700;11;;;
240413;1800;15;;;
240413;1900;16;;;
240413;2000;9;;;
240413;2100;13;;;
240413;2200;24;;;
240413;2300;13;;;
240414;0000;13;;;
240414;0100;13;;;
240414;0200;14;;;
240414;0300;19;;;
240414;0400;9;;;
240414;0500;9;;;
240414;0600;13;;;
240414;0700;9;;;
240414;0800;19;;;
240414;0900;16;;;
240414;1000;16;;;
240414;1100;13;;;
240414;1200;10;;;
240414;1300;12;;;
